,Feature1,Feature2,W
18892,LKT__g__Coprococcus,Y,6.262464688598807e-12
18893,LKT__s__Flintibacter_Unclassified,Y,1.719078651556622e-11
18894,LKT__s__Muribaculum_Unclassified,Y,1.6573164737650963e-11
18895,LKT__s__Bariatricus_massiliensis,Y,6.137435192579249e-11
18896,LKT__s__Faecalimonas_umbilicata,Y,4.27571339247228e-12
18897,LKT__s__Anaerostipes_caccae,Y,7.684754523795207e-11
18898,LKT__s__Bittarella_massiliensis,Y,3.864663023291503e-12
18899,LKT__s__Agathobaculum_desmolans,Y,6.182193164520964e-12
18900,LKT__s__Victivallis_vadensis,Y,1.193061051683965e-11
18901,LKT__s__Collinsella_bouchesdurhonensis,Y,5.31612333069585e-15
18902,LKT__s__Candidatus_Stoquefichus,Y,3.7702879533275635e-13
18903,LKT__s__Proteiniborus_ethanoligenes,Y,8.205342272682447e-14
18904,LKT__s__Schaalia_odontolytica,Y,2.414547201168439e-10
18905,LKT__s__Butyricimonas_paravirosa,Y,4.4012006404383894e-15
18906,LKT__s__Cryptobacterium_curtum,Y,3.4929538406834666e-12
18907,LKT__s__Denitrobacterium_detoxificans,Y,5.289282949845398e-12
18908,LKT__g__Veillonella,Y,5.386730873243024e-12
18909,LKT__s__Veillonella_dispar,Y,8.665227633704679e-10
18910,LKT__f__Synergistaceae,Y,8.921472543927938e-11
18911,LKT__s__Lactobacillus_paracasei,Y,8.243149276076406e-13
18912,LKT__s__Sharpea_azabuensis,Y,9.405673239538903e-13
18913,LKT__s__Porphyromonas_asaccharolytica,Y,2.1653379106128904e-11
18914,LKT__s__Enterorhabdus_caecimuris,Y,5.99139097842535e-14
18915,LKT__s__Lactobacillus_salivarius,Y,3.205412979204447e-11
18916,LKT__s__Lachnospira_multipara,Y,4.346932843013096e-11
18917,LKT__s__Sutterella_megalosphaeroides,Y,2.1843824672558154e-11
18918,LKT__s__Alloscardovia_omnicolens,Y,2.1455902472117297e-13
18919,LKT__s__Mogibacterium_diversum,Y,2.033235837985548e-13
18920,LKT__g__Haemophilus,Y,3.539865373570852e-15
18921,LKT__s__Prevotella_koreensis,Y,2.780839676467971e-12
18922,LKT__s__Streptococcus_oralis,Y,2.086066582037582e-15
18923,LKT__g__Dorea,Y,8.450501357866892e-13
18924,LKT__s__Paenibacillus_Unclassified,Y,8.377218600220739e-12
18925,LKT__s__Prevotella_oryzae,Y,3.665753650550676e-13
18926,LKT__s__Oxalobacter_formigenes,Y,1.5733256542017815e-11
18927,LKT__g__Methanosphaera,Y,3.1489368519719993e-12
18928,LKT__s__Methanosphaera_stadtmanae,Y,2.1931840750182856e-13
18929,LKT__s__Lactobacillus_plantarum,Y,4.170145793943241e-15
18930,LKT__s__Klebsiella_variicola,Y,7.860471681138355e-14
18931,LKT__s__Enterobacter_hormaechei,Y,4.449136877441634e-13
18932,LKT__s__Acidaminococcus_fermentans,Y,9.530709175228148e-12
18933,LKT__s__Bifidobacterium_gallinarum,Y,2.6806380282219394e-12
18934,LKT__s__Cuneatibacter_caecimuris,Y,2.8954565887971064e-12
18935,LKT__s__Intestinibacillus_massiliensis,Y,3.451542716756266e-12
18936,LKT__s__Enorma_phocaeensis,Y,8.941437106042234e-16
18937,LKT__s__Terrisporobacter_glycolicus,Y,4.901638521547059e-11
18938,LKT__s__Marvinbryantia_formatexigens,Y,6.024720819157846e-12
18939,LKT__s__Lactobacillus_vaginalis,Y,8.274757071883345e-11
18940,LKT__s__Fusicatenibacter_Unclassified,Y,2.4885175646069383e-11
18941,LKT__s__Allisonella_histaminiformans,Y,6.115254534664992e-12
18942,LKT__Unclassified,Y,7.840209551074704e-14
18943,LKT__s__Ruminococcus_Unclassified,Y,5.821998245596171e-11
18944,LKT__s__Bacteroides_ovatus,Y,4.1161906803213595e-13
18945,LKT__o__Clostridiales,Y,2.008081896833462e-12
18946,LKT__s__Bacteroides_cellulosilyticus,Y,1.4170846537775722e-11
18947,LKT__s__Parabacteroides_distasonis,Y,2.0251796183086642e-11
18948,LKT__s__Escherichia_coli,Y,1.2034151406028633e-13
18949,LKT__s__Ruminococcaceae_bacterium,Y,3.110382181300411e-11
18950,LKT__s__Bacteroides_dorei,Y,5.746416102115618e-13
18951,LKT__s__Clostridium_Unclassified,Y,3.8321012147183044e-11
18952,LKT__f__Lachnospiraceae,Y,2.806833011763121e-13
18953,LKT__s__Clostridiales_bacterium,Y,1.426590290245812e-10
18954,LKT__s__Blautia_wexlerae,Y,7.465894759653091e-14
18955,LKT__s__Parabacteroides_merdae,Y,1.2519735786762096e-13
18956,LKT__s__Alistipes_finegoldii,Y,7.039738523101993e-14
18957,LKT__o__Bacteroidales,Y,4.7925908881653105e-11
18958,LKT__s__Ruminococcus_gnavus,Y,2.106901797312545e-11
18959,LKT__s__Anaerostipes_hadrus,Y,1.9611409800998772e-11
18960,LKT__s__Roseburia_faecis,Y,2.20327419252597e-11
18961,LKT__s__Pseudomonas_aeruginosa,Y,2.1431027576390995e-11
18962,LKT__s__Ruminococcus_flavefaciens,Y,1.7432133970009482e-12
18963,LKT__s__Bacteroidaceae_bacterium,Y,1.9115985322256755e-12
18964,LKT__s__Ruminococcus_torques,Y,4.047151826211375e-11
18965,LKT__s__Firmicutes_bacterium,Y,7.807288277381752e-11
18966,LKT__s__Bacteroides_faecis,Y,5.2212300692140485e-12
18967,LKT__s__Clostridiaceae_bacterium,Y,7.597152089058356e-13
18968,LKT__s__Eubacteriaceae_bacterium,Y,9.585158110481454e-12
18969,LKT__s__Roseburia_inulinivorans,Y,2.147056555792692e-11
18970,LKT__s__Flavonifractor_plautii,Y,2.8835360255957364e-11
18971,LKT__s__Bacteroides_salyersiae,Y,3.380384510590131e-13
18972,LKT__s__Coprococcus_comes,Y,1.204964260839686e-13
18973,LKT__s__Prevotella_Unclassified,Y,2.274460182195228e-14
18974,LKT__s__Methanobrevibacter_smithii,Y,1.657762989678543e-13
18975,LKT__s__Blautia_massiliensis,Y,5.9453537362519586e-12
18976,LKT__s__Blautia_hansenii,Y,1.396449677551756e-10
18977,LKT__s__Parabacteroides_johnsonii,Y,1.5460181892321537e-16
18978,LKT__s__Dorea_formicigenerans,Y,2.387795509614815e-11
18979,LKT__s__Clostridium_leptum,Y,9.129757982503508e-11
18980,LKT__s__Phascolarctobacterium_faecium,Y,2.860998403312187e-11
18981,LKT__s__Bacteroides_finegoldii,Y,1.4911736576058794e-12
18982,LKT__s__Bilophila_wadsworthia,Y,3.00843141586461e-16
18983,LKT__s__Dialister_invisus,Y,9.923979469618354e-13
18984,LKT__g__Parabacteroides,Y,3.103929656574085e-13
18985,LKT__s__Neglecta_timonensis,Y,2.291017919639972e-12
18986,LKT__s__Ruthenibacterium_lactatiformans,Y,4.989953436059408e-12
18987,LKT__s__Subdoligranulum_Unclassified,Y,8.266118191689655e-12
18988,LKT__s__Roseburia_Unclassified,Y,3.849554850790189e-13
18989,LKT__s__Sellimonas_intestinalis,Y,5.275474743462698e-12
18990,LKT__g__Alistipes,Y,6.472653883179038e-17
18991,LKT__s__Akkermansia_Unclassified,Y,2.0397930654559136e-11
18992,LKT__s__Prevotella_lascolaii,Y,3.800295465280746e-11
18993,LKT__f__Enterobacteriaceae,Y,2.7797844309837206e-10
18994,LKT__f__Rikenellaceae,Y,9.33556333912662e-12
18995,LKT__s__Bacteroides_coprocola,Y,7.331288616156376e-11
18996,LKT__s__Eggerthella_lenta,Y,1.5145269028389906e-10
18997,LKT__s__Enterocloster_bolteae,Y,8.397093408929533e-11
18998,LKT__s__Hungatella_hathewayi,Y,1.8725695092861925e-11
18999,LKT__g__Streptococcus,Y,1.7122673373716125e-13
19000,LKT__s__Streptococcus_thermophilus,Y,4.932187131093455e-11
19001,LKT__s__Bacteroidales_bacterium,Y,7.735738876951345e-12
19002,LKT__s__Adlercreutzia_equolifaciens,Y,1.0573260868302184e-12
19003,LKT__s__Parasutterella_excrementihominis,Y,2.8733792774943777e-14
19004,LKT__s__Clostridium_phoceensis,Y,5.600798010456335e-11
19005,LKT__s__Streptococcus_Unclassified,Y,2.1373215732954402e-11
19006,LKT__s__Butyricimonas_virosa,Y,1.3036252104350303e-14
19007,LKT__s__Streptococcus_vestibularis,Y,1.1598981393554599e-14
19008,LKT__s__Intestinibacter_bartlettii,Y,1.7516650092185463e-11
19009,LKT__s__Clostridium_innocuum,Y,7.980986762467732e-12
19010,LKT__s__Bifidobacterium_pseudocatenulatum,Y,1.889477603771131e-11
19011,LKT__s__Intestinimonas_butyriciproducens,Y,5.163926724690271e-11
19012,LKT__s__Ruminococcus_callidus,Y,9.244340373843098e-12
19013,LKT__g__Akkermansia,Y,1.57873398528898e-14
19014,LKT__s__Clostridium_disporicum,Y,1.2693336489805458e-11
19015,LKT__s__Parabacteroides_goldsteinii,Y,3.368343855965695e-11
19016,LKT__s__Bifidobacterium_bifidum,Y,1.2033646095994908e-12
19017,LKT__s__Dorea_Unclassified,Y,3.0590988072407096e-11
19018,LKT__s__Blautia_hydrogenotrophica,Y,3.2076420421082626e-12
19019,LKT__s__Coprobacter_fastidiosus,Y,1.7305214173705024e-12
19020,LKT__s__Eubacterium_ventriosum,Y,7.115769491275932e-12
19021,LKT__s__Gordonibacter_pamelaeae,Y,2.817444711940587e-10
19022,LKT__s__Fournierella_massiliensis,Y,3.0252460101953407e-13
19023,LKT__s__Acidaminococcus_intestini,Y,2.8125579097185843e-14
19024,LKT__s__Alistipes_senegalensis,Y,6.985135364814977e-12
19025,LKT__s__Erysipelatoclostridium_ramosum,Y,7.507917691032957e-12
19026,LKT__s__Romboutsia_timonensis,Y,3.2357437182453613e-13
19027,LKT__g__Prevotella,Y,3.10923005303962e-12
19028,LKT__s__Ruminococcus_bromii,Y,5.307613183372151e-13
19029,LKT__p__Proteobacteria,Y,3.757623418223793e-13
19030,LKT__s__Collinsella_Unclassified,Y,1.7728825024921818e-11
19031,LKT__s__Butyrivibrio_crossotus,Y,1.1382403189009501e-10
19032,LKT__s__Clostridium_sporosphaeroides,Y,3.0256528479519567e-12
19033,LKT__s__Intestinimonas_massiliensis,Y,8.699921498261043e-14
19034,LKT__g__Roseburia,Y,9.638645440735062e-11
19035,LKT__f__Oscillospiraceae,Y,7.101833449130137e-13
19036,LKT__s__Dysosmobacter_welbionis,Y,4.438529766109169e-11
19037,LKT__g__Oscillibacter,Y,8.921191147959657e-13
19038,LKT__s__Frisingicoccus_caecimuris,Y,1.5649231999176853e-11
19039,LKT__s__Collinsella_intestinalis,Y,4.612810095230854e-13
19040,LKT__s__Odoribacter_laneus,Y,4.463036133104745e-12
19041,LKT__s__Acinetobacter_baumannii,Y,1.1974841178773358e-11
19042,LKT__s__Anaeromassilibacillus_senegalensis,Y,2.947039531015435e-13
19043,LKT__s__Emergencia_timonensis,Y,1.6690583484320574e-12
19044,LKT__s__Muribaculaceae_bacterium,Y,9.729595380549687e-17
19045,LKT__s__Enterococcus_faecium,Y,1.8736459916624269e-13
19046,LKT__s__Desulfovibrio_piger,Y,3.152491215453846e-14
19047,LKT__s__Subdoligranulum_variabile,Y,2.046758917397039e-12
19048,LKT__s__Clostridium_perfringens,Y,6.953579244242719e-16
19049,LKT__s__Massilistercora_timonensis,Y,4.716685789156165e-13
19050,LKT__s__Harryflintia_acetispora,Y,2.4150072655524413e-12
19051,LKT__s__Butyrivibrio_Unclassified,Y,3.455997271569595e-16
19052,LKT__s__Oscillibacter_ruminantium,Y,4.9605311809877745e-18
19053,LKT__g__Acidaminococcus,Y,4.618893418441072e-14
19054,LKT__o__Burkholderiales,Y,1.0724975166116526e-11
19055,LKT__s__Clostridium_methylpentosum,Y,2.962496740064033e-12
19056,LKT__s__Butyricicoccus_pullicaecorum,Y,6.764286135582997e-11
19057,LKT__s__Faecalitalea_cylindroides,Y,7.230422912752715e-13
19058,LKT__s__Collinsella_tanakaei,Y,5.004493468753314e-15
19059,LKT__g__Bacillus,Y,1.2708857896135674e-11
19060,LKT__s__Enterocloster_lavalensis,Y,3.5558368749333224e-12
19061,LKT__s__Longibaculum_muris,Y,4.435935755026183e-12
19062,LKT__s__Clostridium_spiroforme,Y,5.208169710078079e-15
19063,LKT__g__Escherichia,Y,9.033159906153509e-13
19064,LKT__s__Sutterella_Unclassified,Y,1.6875375766893257e-12
19065,LKT__c__Actinobacteria,Y,3.978387168696114e-12
19066,LKT__s__Duodenibacillus_massiliensis,Y,2.91060552285903e-11
19067,LKT__s__Lactococcus_lactis,Y,1.3579686548219082e-11
19068,LKT__s__Slackia_piriformis,Y,5.354223806259334e-16
19069,LKT__s__Holdemania_filiformis,Y,2.048697378029943e-10
19070,LKT__s__Streptomyces_Unclassified,Y,1.3477057996347534e-10
19071,LKT__s__Phocea_massiliensis,Y,7.373995716314275e-13
19072,LKT__s__Ruminococcus_champanellensis,Y,1.2508379470783708e-11
19073,LKT__s__Lactobacillus_gasseri,Y,5.506498645100192e-13
19074,LKT__s__Bilophila_Unclassified,Y,1.0895390774889155e-13
19075,LKT__s__Eisenbergiella_tayi,Y,8.681972344190438e-12
19076,LKT__s__Lactobacillus_paragasseri,Y,4.1684262030351887e-13
19077,LKT__s__Alistipes_timonensis,Y,5.855391921607599e-13
19078,LKT__s__Muribaculum_Unclassified,Y,2.871062892561028e-11
19079,LKT__s__Sporobacter_termitidis,Y,3.312511863061437e-11
19080,LKT__s__Paraprevotella_xylaniphila,Y,3.6795704312910037e-13
19081,LKT__s__Anaerostipes_caccae,Y,2.944925321542615e-12
19082,LKT__s__Victivallales_bacterium,Y,3.766312642476091e-12
19083,LKT__s__Holdemania_Unclassified,Y,5.580101005677876e-12
19084,LKT__s__Senegalimassilia_anaerobia,Y,7.04884856816799e-15
19085,LKT__s__Victivallis_vadensis,Y,3.88587847473481e-12
19086,LKT__g__Anaerostipes,Y,1.9938356774523565e-12
19087,LKT__s__Candidatus_Stoquefichus,Y,6.927699136910056e-13
19088,LKT__s__Raoultibacter_massiliensis,Y,4.8439383329634914e-12
19089,LKT__s__Proteiniborus_ethanoligenes,Y,1.78363163132931e-12
19090,LKT__s__Schaalia_odontolytica,Y,7.618401884773114e-12
19091,LKT__s__Butyricimonas_paravirosa,Y,1.0633095243379816e-13
19092,LKT__s__Sutterella_faecalis,Y,7.296414818932214e-12
19093,LKT__s__Denitrobacterium_detoxificans,Y,7.811376850580989e-13
19094,LKT__g__Butyricimonas,Y,8.369344610734215e-14
19095,LKT__s__Sharpea_azabuensis,Y,1.976509070966919e-12
19096,LKT__s__Porphyromonas_asaccharolytica,Y,2.6354326232475803e-11
19097,LKT__s__Enterorhabdus_caecimuris,Y,2.4290633760790506e-11
19098,LKT__o__Bacillales,Y,2.065373517401745e-12
19099,LKT__s__Lachnospira_multipara,Y,3.880427881187252e-12
19100,LKT__s__Absiella_dolichum,Y,2.888694942062443e-13
19101,LKT__s__Sutterella_megalosphaeroides,Y,4.288554679832854e-13
19102,LKT__s__Alloscardovia_omnicolens,Y,1.6312538009621785e-11
19103,LKT__s__Propionibacterium_freudenreichii,Y,1.6227714956063007e-11
19104,LKT__s__Mogibacterium_diversum,Y,2.776945818035772e-12
19105,LKT__s__Arabia_massiliensis,Y,3.270088363632033e-12
19106,LKT__g__Haemophilus,Y,9.12996728387978e-12
19107,LKT__s__Haemophilus_parainfluenzae,Y,1.0274742193828966e-11
19108,LKT__s__Prevotella_koreensis,Y,1.4551368351233409e-13
19109,LKT__s__Bacteroides_phage_crAss001,Y,2.7187794217135976e-14
19110,LKT__s__Sutterella_parvirubra,Y,1.0380402021616847e-11
19111,LKT__s__Mogibacterium_pumilum,Y,5.991448684846882e-11
19112,LKT__g__Mogibacterium,Y,2.2008133605871223e-12
19113,LKT__g__Dorea,Y,2.6644390282942465e-13
19114,LKT__s__Actinomyces_bouchesdurhonensis,Y,1.1945193735838979e-11
19115,LKT__s__Paenibacillus_Unclassified,Y,4.493880312185535e-11
19116,LKT__s__Prevotella_oryzae,Y,2.788713488897993e-11
19117,LKT__g__Methanosphaera,Y,2.2752607586540203e-09
19118,LKT__s__Enterobacter_hormaechei,Y,2.2361645787979104e-12
19119,LKT__s__Bacteroides_ilei,Y,5.518475914991179e-11
19120,LKT__s__Acidaminococcus_fermentans,Y,6.233486694706156e-11
19121,LKT__s__Ruminococcus_albus,Y,8.651911637381459e-11
19122,LKT__s__Bifidobacterium_gallinarum,Y,3.429728917015506e-13
19123,LKT__s__Bifidobacterium_animalis,Y,1.6743759093577804e-13
19124,LKT__s__Intestinibacillus_massiliensis,Y,8.556877233496257e-13
19125,LKT__s__Enorma_phocaeensis,Y,9.39810087160172e-13
19126,LKT__s__Candidatus_Methanomassiliicoccus_intestinalis,Y,2.253976367786537e-14
19127,LKT__s__Eubacterium_ruminantium,Y,1.1985251574230023e-12
19128,LKT__s__Eubacterium_pyruvativorans,Y,6.308022200465769e-11
19129,LKT__s__Terrisporobacter_glycolicus,Y,9.575270050369505e-14
19130,LKT__s__Marvinbryantia_formatexigens,Y,1.0774583619235867e-11
19131,LKT__g__Subdoligranulum,Y,1.1173974289547493e-12
19132,LKT__s__Allisonella_histaminiformans,Y,1.5080063850063038e-12
19133,LKT__s__Bacteroides_vulgatus,Y,1.326062805380191e-11
19134,LKT__Unclassified,Y,6.671737976882594e-10
19135,LKT__s__Bacteroides_uniformis,Y,3.529206194527492e-11
19136,LKT__g__Bacteroides,Y,2.9129931237977857e-15
19137,LKT__s__Faecalibacterium_prausnitzii,Y,3.472925531688127e-14
19138,LKT__s__Bacteroides_Unclassified,Y,1.2198941782765686e-12
19139,LKT__s__Bacteroides_stercoris,Y,1.2663734657403391e-15
19140,LKT__s__Bacteroides_cellulosilyticus,Y,2.0817704060748364e-13
19141,LKT__s__Akkermansia_muciniphila,Y,4.5126782380403245e-12
19142,LKT__s__Parabacteroides_distasonis,Y,3.791857238526147e-12
19143,LKT__s__Blautia_Unclassified,Y,1.6190728965728468e-13
19144,LKT__s__Alistipes_onderdonkii,Y,1.4772844211003603e-13
19145,LKT__s__Alistipes_putredinis,Y,5.9985690175517804e-12
19146,LKT__s__Clostridium_Unclassified,Y,2.3145011579309442e-11
19147,LKT__f__Lachnospiraceae,Y,1.6411900676638522e-10
19148,LKT__s__Bacteroides_caccae,Y,7.685901693483052e-13
19149,LKT__s__Clostridiales_bacterium,Y,2.019867960545752e-12
19150,LKT__o__Bacteroidales,Y,1.523334224571929e-10
19151,LKT__k__Bacteria,Y,8.905660237089661e-11
19152,LKT__s__Collinsella_aerofaciens,Y,2.6816396324600815e-12
19153,LKT__s__Gemmiger_formicilis,Y,2.2878849402442656e-11
19154,LKT__s__Anaerostipes_hadrus,Y,3.472552052453994e-14
19155,LKT__s__Roseburia_faecis,Y,2.4050595634434215e-10
19156,LKT__s__Anaerobutyricum_hallii,Y,9.005076558753839e-12
19157,LKT__s__Bacteroides_eggerthii,Y,4.0220922287050014e-14
19158,LKT__s__Pseudomonas_aeruginosa,Y,1.4364817102730086e-10
19159,LKT__p__Firmicutes,Y,2.2724077439215783e-10
19160,LKT__s__Bacteroidaceae_bacterium,Y,2.2711753979871803e-11
19161,LKT__s__Klebsiella_pneumoniae,Y,6.937481924770537e-11
19162,LKT__s__Ruminococcus_torques,Y,3.181769288030603e-11
19163,LKT__g__Ruminococcus,Y,2.592436840140348e-11
19164,LKT__s__Bacteroides_massiliensis,Y,1.0459443255733943e-10
19165,LKT__s__Bacteroides_faecis,Y,1.097725090127289e-15
19166,LKT__s__Clostridiaceae_bacterium,Y,3.5177110326276833e-10
19167,LKT__s__Roseburia_inulinivorans,Y,3.994382587437919e-12
19168,LKT__f__Ruminococcaceae,Y,1.5582070759064337e-11
19169,LKT__s__CrAssphage_ZA,Y,7.142863864810292e-11
19170,LKT__s__Bacteroides_salyersiae,Y,3.6385421341330654e-11
19171,LKT__s__Prevotella_Unclassified,Y,4.939012063639046e-12
19172,LKT__s__Bifidobacterium_longum,Y,6.790663075036245e-14
19173,LKT__s__Bacteroides_plebeius,Y,4.1384818870406454e-11
19174,LKT__s__Roseburia_hominis,Y,1.288352544616368e-10
19175,LKT__s__Blautia_hansenii,Y,3.7766469435658826e-13
19176,LKT__s__Dorea_formicigenerans,Y,5.747440601385172e-14
19177,LKT__s__Bacteroides_finegoldii,Y,1.022571981137071e-10
19178,LKT__s__Neglecta_timonensis,Y,1.8829724775587028e-11
19179,LKT__g__Blautia,Y,2.8386021019785426e-13
19180,LKT__s__Subdoligranulum_Unclassified,Y,1.4065683479847905e-12
19181,LKT__s__Roseburia_Unclassified,Y,7.128812468232266e-13
19182,LKT__s__Paraprevotella_clara,Y,1.0550452271521488e-11
19183,LKT__s__Faecalibacterium_Unclassified,Y,3.079339799449811e-10
19184,LKT__f__Clostridiaceae,Y,1.8051003479683704e-12
19185,LKT__s__Eisenbergiella_massiliensis,Y,7.852999359181411e-12
19186,LKT__s__Barnesiella_intestinihominis,Y,9.569137109775118e-13
19187,LKT__g__Clostridium,Y,2.4788055279344962e-11
19188,LKT__s__Eubacterium_ramulus,Y,2.2444393694183436e-11
19189,LKT__s__Lachnospira_pectinoschiza,Y,9.783187737027195e-12
19190,LKT__s__Prevotella_lascolaii,Y,2.0946734214960774e-11
19191,LKT__f__Rikenellaceae,Y,8.727135518215373e-12
19192,LKT__s__Eggerthella_lenta,Y,3.802347822807388e-11
19193,LKT__s__Enterocloster_bolteae,Y,4.384149811518604e-12
19194,LKT__s__Alistipes_dispar,Y,3.149813459008747e-12
19195,LKT__g__Streptococcus,Y,1.6046462709213075e-10
19196,LKT__s__Bacteroides_nordii,Y,4.100385854914014e-12
19197,LKT__g__Faecalibacterium,Y,7.38405265809871e-11
19198,LKT__s__Streptococcus_thermophilus,Y,4.364667881154174e-14
19199,LKT__s__Bacteroidales_bacterium,Y,2.7043349879372163e-10
19200,LKT__s__Adlercreutzia_equolifaciens,Y,1.5982712983986783e-11
19201,LKT__s__Anaerotruncus_colihominis,Y,4.76142609219644e-11
19202,LKT__s__Parasutterella_excrementihominis,Y,3.3590716998525375e-15
19203,LKT__s__Phascolarctobacterium_succinatutens,Y,4.690665500229617e-13
19204,LKT__s__Coprococcus_catus,Y,1.2219258357049448e-12
19205,LKT__s__Coprococcus_Unclassified,Y,2.747605070907374e-11
19206,LKT__s__Streptococcus_Unclassified,Y,1.0102671840774488e-10
19207,LKT__s__Clostridium_scindens,Y,3.057763072205492e-12
19208,LKT__s__Streptococcus_vestibularis,Y,4.918485774475923e-12
19209,LKT__s__Tyzzerella_nexilis,Y,5.086524096444977e-11
19210,LKT__s__Intestinibacter_bartlettii,Y,4.583320709068487e-13
19211,LKT__s__Clostridium_innocuum,Y,2.504251392102748e-11
19212,LKT__s__Bifidobacterium_pseudocatenulatum,Y,9.2266176952624e-11
19213,LKT__g__Akkermansia,Y,2.2752108302546015e-12
19214,LKT__s__Blautia_coccoides,Y,2.392625312360002e-12
19215,LKT__s__Blautia_hydrogenotrophica,Y,8.395949656907163e-12
19216,LKT__s__Coprobacter_fastidiosus,Y,3.5783045172081535e-11
19217,LKT__s__Eubacterium_ventriosum,Y,5.791357777298011e-15
19218,LKT__s__Gordonibacter_pamelaeae,Y,4.128686625749284e-13
19219,LKT__s__Acidaminococcus_intestini,Y,4.322734191050692e-14
19220,LKT__s__Alistipes_indistinctus,Y,1.1277829045151933e-10
19221,LKT__f__Coriobacteriaceae,Y,9.89338482751894e-11
19222,LKT__s__Anaeromassilibacillus_Unclassified,Y,6.268225773443347e-11
19223,LKT__s__Anaerotruncus_massiliensis,Y,6.221124540642201e-11
19224,LKT__s__Eubacterium_Unclassified,Y,2.8739143793570055e-10
19225,LKT__s__Romboutsia_timonensis,Y,1.0904167236176692e-12
19226,LKT__s__Pseudoflavonifractor_Unclassified,Y,3.5671936125813665e-11
19227,LKT__p__Proteobacteria,Y,1.0135925116722781e-11
19228,LKT__s__Collinsella_Unclassified,Y,2.2488376905509566e-10
19229,LKT__s__Sutterella_wadsworthensis,Y,4.9608236502855644e-11
19230,LKT__s__Prevotella_buccae,Y,3.1077999825290116e-11
19231,LKT__g__Eggerthella,Y,8.477268655641101e-11
19232,LKT__s__Frisingicoccus_caecimuris,Y,2.519068824109265e-15
19233,LKT__f__Akkermansiaceae,Y,2.9846579258988757e-10
19234,LKT__s__Asaccharobacter_celatus,Y,1.913841423636765e-13
19235,LKT__s__Anaeromassilibacillus_senegalensis,Y,6.102608544870594e-12
19236,LKT__s__Enterococcus_faecium,Y,6.913781346839517e-11
19237,LKT__s__Desulfovibrio_piger,Y,3.551815514379838e-13
19238,LKT__s__Subdoligranulum_variabile,Y,1.5324468641202674e-11
19239,LKT__s__Clostridium_perfringens,Y,1.6003664740041977e-11
19240,LKT__s__Massilistercora_timonensis,Y,1.0725643675098918e-10
19241,LKT__s__Harryflintia_acetispora,Y,2.769097927443132e-12
19242,LKT__s__Turicibacter_sanguinis,Y,1.647955976889488e-13
19243,LKT__s__Butyrivibrio_Unclassified,Y,6.747738436237983e-10
19244,LKT__s__Oscillibacter_ruminantium,Y,7.279401273622242e-13
19245,LKT__s__Collinsella_stercoris,Y,3.1802705651981854e-10
19246,LKT__g__Klebsiella,Y,5.907381486450219e-12
19247,LKT__s__Agathobaculum_butyriciproducens,Y,3.929443236163192e-10
19248,LKT__s__Candidatus_Borkfalkia,Y,4.290976903996285e-12
19249,LKT__s__Rikenellaceae_bacterium,Y,1.0451873424961828e-11
19250,LKT__g__Coprobacillus,Y,7.831427851080779e-10
19251,LKT__g__Lactobacillus,Y,1.37548164659429e-13
19252,LKT__g__Bacillus,Y,9.289599842864981e-14
19253,LKT__s__Longibaculum_muris,Y,2.024519240748149e-12
19254,LKT__s__Clostridium_spiroforme,Y,2.339226504895179e-11
19255,LKT__g__Escherichia,Y,7.335126664090208e-13
19256,LKT__s__Blautia_schinkii,Y,5.837473498308411e-13
19257,LKT__s__Duodenibacillus_massiliensis,Y,8.207280184611274e-12
19258,LKT__s__Streptococcus_mutans,Y,1.8142948884696626e-11
19259,LKT__s__Lactococcus_lactis,Y,6.993505586293696e-12
19260,LKT__s__Raoultibacter_timonensis,Y,5.277232511943967e-13
19261,LKT__d__Eukaryota,Y,5.634219128335545e-13
19262,LKT__s__Veillonella_parvula,Y,2.514975687388943e-10
19263,LKT__g__Pseudoflavonifractor,Y,1.5966050731562998e-11
19264,LKT__s__Holdemania_filiformis,Y,5.228723522440487e-11
19265,LKT__s__Acidaminococcus_Unclassified,Y,9.20324649713555e-13
19266,LKT__s__Cloacibacillus_evryensis,Y,1.3201667390881012e-15
19267,LKT__s__Lachnoclostridium_phocaeense,Y,1.8956008014538763e-12
19268,LKT__s__Oscillibacter_valericigenes,Y,1.504891922750246e-12
19269,LKT__s__Bacillus_Unclassified,Y,1.04594056197318e-11
19270,LKT__s__Lactobacillus_gasseri,Y,3.1737063362720666e-11
19271,LKT__s__Actinomyces_Unclassified,Y,9.907564337769791e-12
19272,LKT__s__Bilophila_Unclassified,Y,7.800187804440907e-13
19273,LKT__s__Eisenbergiella_tayi,Y,3.565921897803505e-16
19274,LKT__s__Anaerofustis_stercorihominis,Y,1.3466413008462522e-13
19275,LKT__s__Enterobacter_cloacae,Y,2.9807194064156337e-13
19276,LKT__g__Coprococcus,Y,1.4277253949453002e-11
19277,LKT__s__Flintibacter_Unclassified,Y,1.5920949946024757e-15
19278,LKT__s__Muribaculum_Unclassified,Y,2.2176565337445654e-12
19279,LKT__s__Paraprevotella_xylaniphila,Y,4.177192906995005e-12
19280,LKT__s__Bariatricus_massiliensis,Y,2.805799952920145e-13
19281,LKT__s__Faecalimonas_umbilicata,Y,7.19624233267136e-14
19282,LKT__s__Anaerostipes_caccae,Y,2.730583348603273e-11
19283,LKT__s__Agathobaculum_desmolans,Y,1.918281025936741e-10
19284,LKT__g__Megasphaera,Y,2.499553873433795e-11
