,Feature1,Feature2,W
18620,LKT__s__Porphyromonas_asaccharolytica,Y,8.322210189740336e-12
18621,LKT__s__Absiella_dolichum,Y,6.450200114710596e-13
18622,LKT__s__Sutterella_megalosphaeroides,Y,4.678483257490239e-12
18623,LKT__s__Porphyromonas_uenonis,Y,1.0262954673549145e-13
18624,LKT__s__Prevotella_koreensis,Y,2.774532340881709e-11
18625,LKT__s__Haemophilus_Unclassified,Y,1.889144676704552e-14
18626,LKT__s__Paenibacillus_Unclassified,Y,2.914395940456308e-13
18627,LKT__s__Prevotella_oryzae,Y,1.6872773850317042e-10
18628,LKT__s__Actinomyces_oris,Y,9.050370393221779e-11
18629,LKT__s__Oxalobacter_formigenes,Y,4.738754596764812e-12
18630,LKT__g__Methanosphaera,Y,2.909229614350516e-11
18631,LKT__s__Methanosphaera_stadtmanae,Y,8.002784960142276e-13
18632,LKT__s__Lactobacillus_plantarum,Y,1.2316049988223066e-12
18633,LKT__s__Klebsiella_variicola,Y,1.735641882916758e-10
18634,LKT__s__Lactobacillus_crispatus,Y,4.1140765334862575e-10
18635,LKT__s__Bacteroides_ilei,Y,3.224928123031821e-12
18636,LKT__s__Ruminococcus_albus,Y,5.914308558384101e-16
18637,LKT__s__Intestinibacillus_massiliensis,Y,2.2372929247900272e-11
18638,LKT__s__Eubacterium_ruminantium,Y,1.2736857277151298e-11
18639,LKT__s__Terrisporobacter_glycolicus,Y,2.934507254085878e-10
18640,LKT__s__Eubacterium_limosum,Y,1.994964570341524e-11
18641,LKT__s__Fusicatenibacter_Unclassified,Y,1.154795876884874e-12
18642,LKT__s__Lactobacillus_rhamnosus,Y,9.29634866118504e-12
18643,LKT__s__Allisonella_histaminiformans,Y,2.6811952219068785e-14
18644,LKT__s__Bacteroides_vulgatus,Y,8.0203457567717e-12
18645,LKT__Unclassified,Y,4.58933793432182e-12
18646,LKT__s__Faecalibacterium_prausnitzii,Y,1.8141902984836714e-12
18647,LKT__s__Bacteroides_Unclassified,Y,4.3835915277092297e-10
18648,LKT__s__Bacteroides_ovatus,Y,2.519052747518367e-11
18649,LKT__s__Bacteroides_stercoris,Y,2.6785220918934654e-12
18650,LKT__s__Bacteroides_thetaiotaomicron,Y,9.380128211821942e-11
18651,LKT__s__Parabacteroides_distasonis,Y,8.733512876505432e-11
18652,LKT__s__Blautia_Unclassified,Y,4.868568737669181e-12
18653,LKT__s__Ruminococcaceae_bacterium,Y,5.719024103362233e-13
18654,LKT__s__Alistipes_onderdonkii,Y,4.069701233600505e-11
18655,LKT__s__Alistipes_putredinis,Y,2.186600296438429e-11
18656,LKT__s__Clostridium_Unclassified,Y,4.198966828370072e-12
18657,LKT__f__Lachnospiraceae,Y,4.901996163853021e-12
18658,LKT__s__Bacteroides_xylanisolvens,Y,7.84737639174849e-10
18659,LKT__s__Blautia_obeum,Y,1.3127262508796125e-12
18660,LKT__s__Bacteroides_intestinalis,Y,1.0300783324759992e-12
18661,LKT__s__Blautia_wexlerae,Y,3.10613855804637e-10
18662,LKT__o__Bacteroidales,Y,8.857751297687534e-10
18663,LKT__s__Cyclospora_cayetanensis,Y,1.0263376629333249e-11
18664,LKT__s__Gemmiger_formicilis,Y,8.840231291947125e-13
18665,LKT__s__Anaerobutyricum_hallii,Y,5.27504506917363e-11
18666,LKT__s__Bacteroides_eggerthii,Y,3.959994416896156e-12
18667,LKT__s__Pseudomonas_aeruginosa,Y,3.3404624828296348e-12
18668,LKT__s__Roseburia_intestinalis,Y,5.549429439894069e-13
18669,LKT__s__Ruminococcus_flavefaciens,Y,5.140140988983988e-13
18670,LKT__s__Ruminococcus_torques,Y,1.2279534993003032e-14
18671,LKT__s__Bifidobacterium_adolescentis,Y,3.203701251059147e-11
18672,LKT__s__Firmicutes_bacterium,Y,3.083027562620378e-12
18673,LKT__s__Bacteroides_massiliensis,Y,5.028223492320366e-10
18674,LKT__s__Eubacterium_siraeum,Y,1.0289177369984828e-11
18675,LKT__s__Bacteroides_faecis,Y,8.842128663959887e-11
18676,LKT__s__Eubacteriaceae_bacterium,Y,2.455064991607459e-12
18677,LKT__s__Roseburia_inulinivorans,Y,6.5639818583792e-11
18678,LKT__s__Oscillibacter_Unclassified,Y,2.973384627054641e-11
18679,LKT__f__Ruminococcaceae,Y,2.390810620056271e-10
18680,LKT__s__CrAssphage_ZA,Y,1.0126412738454488e-11
18681,LKT__s__Bacteroides_salyersiae,Y,4.614341084568475e-12
18682,LKT__s__Coprococcus_comes,Y,2.9448449685307655e-10
18683,LKT__s__Lachnospira_eligens,Y,6.15839408063233e-13
18684,LKT__s__Methanobrevibacter_smithii,Y,6.65506488718336e-12
18685,LKT__s__Blautia_massiliensis,Y,6.036129738760681e-13
18686,LKT__s__Bacteroides_plebeius,Y,4.336756987015896e-12
18687,LKT__s__Roseburia_hominis,Y,7.324515971379646e-12
18688,LKT__s__Blautia_hansenii,Y,9.654236594738422e-14
18689,LKT__s__Clostridium_leptum,Y,3.886646514967287e-12
18690,LKT__s__Butyricicoccus_Unclassified,Y,2.8067580742304222e-15
18691,LKT__s__Phascolarctobacterium_faecium,Y,6.584786276554871e-12
18692,LKT__s__Fusicatenibacter_saccharivorans,Y,9.725715740951564e-12
18693,LKT__s__Bacteroides_finegoldii,Y,4.742333938917805e-13
18694,LKT__s__Bilophila_wadsworthia,Y,1.795815816831747e-13
18695,LKT__s__Streptococcus_salivarius,Y,3.909853198423043e-11
18696,LKT__g__Blautia,Y,2.2595717322990543e-12
18697,LKT__s__Subdoligranulum_Unclassified,Y,6.777536389582466e-13
18698,LKT__s__Faecalibacterium_Unclassified,Y,3.372056273478591e-10
18699,LKT__g__Alistipes,Y,1.1545027886657697e-10
18700,LKT__s__Clostridium_symbiosum,Y,1.7673652740107365e-12
18701,LKT__f__Clostridiaceae,Y,2.3878030227740106e-12
18702,LKT__s__Ruminococcus_lactaris,Y,8.437210513231026e-13
18703,LKT__g__Clostridium,Y,2.6275053699381217e-12
18704,LKT__s__Akkermansia_Unclassified,Y,1.8327226713484704e-13
18705,LKT__s__Eubacterium_ramulus,Y,2.815445844145413e-10
18706,LKT__s__Prevotella_lascolaii,Y,8.009968070825706e-12
18707,LKT__f__Enterobacteriaceae,Y,3.5546947708530374e-13
18708,LKT__s__Bacteroides_coprocola,Y,2.7145827097904286e-10
18709,LKT__s__Eggerthella_lenta,Y,3.024594718905306e-10
18710,LKT__s__Prevotella_stercorea,Y,2.6366215190200968e-11
18711,LKT__g__Streptococcus,Y,3.624594493688693e-13
18712,LKT__s__Bacteroides_nordii,Y,9.483976088060714e-12
18713,LKT__g__Faecalibacterium,Y,5.6024327573704175e-12
18714,LKT__s__Streptococcus_thermophilus,Y,8.184509089758289e-16
18715,LKT__s__Adlercreutzia_equolifaciens,Y,7.855385328229942e-10
18716,LKT__s__Anaerotruncus_colihominis,Y,9.848474387124195e-13
18717,LKT__s__Parasutterella_excrementihominis,Y,1.3188546161166038e-11
18718,LKT__s__Clostridium_phoceensis,Y,2.419955335603456e-11
18719,LKT__s__Phascolarctobacterium_succinatutens,Y,3.409595402247692e-13
18720,LKT__s__Coprococcus_catus,Y,1.0998050693951067e-11
18721,LKT__s__Butyricimonas_virosa,Y,8.424402297546863e-12
18722,LKT__s__Streptococcus_vestibularis,Y,4.709045116315005e-11
18723,LKT__s__Bifidobacterium_pseudocatenulatum,Y,2.550842251168479e-12
18724,LKT__g__Akkermansia,Y,4.316878723303024e-10
18725,LKT__s__Blautia_coccoides,Y,1.3355803161110711e-11
18726,LKT__s__Dorea_Unclassified,Y,8.433422795978056e-12
18727,LKT__s__Streptococcus_parasanguinis,Y,4.667175111389904e-14
18728,LKT__s__Coprobacter_fastidiosus,Y,4.411026144912317e-11
18729,LKT__s__Eubacterium_ventriosum,Y,6.238576394987442e-13
18730,LKT__s__Acidaminococcus_intestini,Y,1.0278241118701172e-11
18731,LKT__s__Alistipes_indistinctus,Y,2.2569403415945842e-11
18732,LKT__s__Alistipes_senegalensis,Y,3.560263705826344e-14
18733,LKT__s__Erysipelatoclostridium_ramosum,Y,6.9427300869113046e-12
18734,LKT__s__Anaeromassilibacillus_Unclassified,Y,1.6727215247322995e-12
18735,LKT__s__Anaerotruncus_massiliensis,Y,3.057399453562879e-15
18736,LKT__s__Eubacterium_Unclassified,Y,2.1288372679366502e-11
18737,LKT__s__Anaerotignum_lactatifermentans,Y,1.699088375828099e-10
18738,LKT__s__Adlercreutzia_Unclassified,Y,7.222239382544675e-10
18739,LKT__s__Romboutsia_timonensis,Y,8.505264053619544e-11
18740,LKT__s__Pseudoflavonifractor_Unclassified,Y,7.40809320690988e-12
18741,LKT__p__Proteobacteria,Y,1.84460708404671e-14
18742,LKT__s__Collinsella_Unclassified,Y,8.443088589913781e-15
18743,LKT__s__Clostridium_sporosphaeroides,Y,1.1474479790799048e-10
18744,LKT__s__Butyricimonas_faecihominis,Y,1.0611010865797239e-10
18745,LKT__f__Oscillospiraceae,Y,3.1046816769413455e-12
18746,LKT__s__Dysosmobacter_welbionis,Y,1.2823348221624586e-10
18747,LKT__s__Bifidobacterium_dentium,Y,2.7790968251066194e-12
18748,LKT__g__Oscillibacter,Y,6.20713541870574e-12
18749,LKT__s__Intestinimonas_timonensis,Y,1.6261613953431985e-11
18750,LKT__g__Eggerthella,Y,5.497825578721401e-13
18751,LKT__f__Eubacteriaceae,Y,5.8684842202249574e-12
18752,LKT__s__Gordonibacter_urolithinfaciens,Y,2.659461725440538e-13
18753,LKT__s__Collinsella_intestinalis,Y,2.557659631338752e-10
18754,LKT__s__Desulfovibrio_fairfieldensis,Y,1.8878067412666235e-11
18755,LKT__s__Odoribacter_laneus,Y,1.447533847387793e-12
18756,LKT__f__Akkermansiaceae,Y,4.881319592637885e-12
18757,LKT__s__Burkholderiales_bacterium,Y,3.5294665773022035e-11
18758,LKT__s__Angelakisella_massiliensis,Y,5.821462465333953e-12
18759,LKT__s__Catenibacterium_mitsuokai,Y,1.6851386947072793e-13
18760,LKT__s__Coriobacteriaceae_bacterium,Y,9.775840745748901e-12
18761,LKT__s__Anaeromassilibacillus_senegalensis,Y,3.2306311055663296e-11
18762,LKT__s__Muribaculaceae_bacterium,Y,4.25758878962263e-15
18763,LKT__s__Clostridia_bacterium,Y,7.09423238227319e-11
18764,LKT__s__Desulfovibrio_piger,Y,2.3586683276784495e-10
18765,LKT__s__Harryflintia_acetispora,Y,1.6959312147411827e-11
18766,LKT__s__Turicibacter_sanguinis,Y,2.2313475227469074e-10
18767,LKT__s__Butyrivibrio_Unclassified,Y,5.3750202113094585e-12
18768,LKT__s__Oscillibacter_ruminantium,Y,1.0692944613882977e-10
18769,LKT__g__Acidaminococcus,Y,4.867479220505202e-12
18770,LKT__s__Clostridium_methylpentosum,Y,1.7629222811450875e-15
18771,LKT__s__Agathobaculum_butyriciproducens,Y,7.507625968957511e-13
18772,LKT__s__Enterocloster_asparagiformis,Y,4.050252452864851e-12
18773,LKT__s__Faecalitalea_cylindroides,Y,1.6256079612154982e-11
18774,LKT__s__Collinsella_tanakaei,Y,1.052891738544932e-10
18775,LKT__f__Eggerthellaceae,Y,2.1130616892991802e-10
18776,LKT__g__Coprobacillus,Y,5.201998315817498e-12
18777,LKT__s__Enterocloster_lavalensis,Y,1.3567023231028873e-13
18778,LKT__s__Clostridium_botulinum,Y,2.350115041585277e-11
18779,LKT__s__Eubacterium_callanderi,Y,2.272476010624357e-11
18780,LKT__g__Collinsella,Y,2.2262512660149982e-11
18781,LKT__g__Eubacterium,Y,5.125883093366652e-12
18782,LKT__s__Blautia_schinkii,Y,3.0184118100232147e-10
18783,LKT__c__Actinobacteria,Y,3.393444277484302e-11
18784,LKT__s__Desulfovibrio_desulfuricans,Y,2.691085952335143e-13
18785,LKT__s__Streptococcus_mutans,Y,5.578011791100833e-13
18786,LKT__s__Megasphaera_Unclassified,Y,1.0438569688176878e-10
18787,LKT__s__Lactococcus_lactis,Y,3.3384976131141168e-12
18788,LKT__s__Veillonella_parvula,Y,1.598871043892059e-11
18789,LKT__s__Cloacibacillus_evryensis,Y,6.839117910819649e-11
18790,LKT__s__Streptomyces_Unclassified,Y,1.4226538077913611e-10
18791,LKT__s__Oscillibacter_valericigenes,Y,1.3994198323136722e-10
18792,LKT__s__Bacillus_Unclassified,Y,2.439776003841884e-13
18793,LKT__s__Phocea_massiliensis,Y,3.116705304768764e-11
18794,LKT__s__Ruminococcus_champanellensis,Y,4.6937237705400766e-11
18795,LKT__s__Lactobacillus_gasseri,Y,1.932551596421811e-11
18796,LKT__s__Enterocloster_aldensis,Y,4.187640198967399e-12
18797,LKT__s__Lactobacillus_paragasseri,Y,1.459802419317652e-11
18798,LKT__s__Alistipes_timonensis,Y,1.32419686999026e-13
18799,LKT__g__Coprococcus,Y,4.455971794895943e-13
18800,LKT__s__Flintibacter_Unclassified,Y,4.224387933846239e-12
18801,LKT__s__Muribaculum_Unclassified,Y,1.3989594145323309e-14
18802,LKT__s__Paraprevotella_xylaniphila,Y,6.55653204330398e-12
18803,LKT__s__Agathobaculum_desmolans,Y,7.982292473111967e-12
18804,LKT__g__Megasphaera,Y,1.0670991461064813e-12
18805,LKT__s__Victivallales_bacterium,Y,1.6188350715322673e-11
18806,LKT__s__Duncaniella_Unclassified,Y,1.0202099310612935e-11
18807,LKT__s__Holdemania_Unclassified,Y,5.795193113415037e-12
18808,LKT__s__Senegalimassilia_anaerobia,Y,7.489361475204861e-16
18809,LKT__s__Collinsella_bouchesdurhonensis,Y,3.5142036835609286e-11
18810,LKT__s__Streptococcus_anginosus,Y,5.812200803085703e-11
18811,LKT__g__Anaerostipes,Y,5.0929112006604006e-11
18812,LKT__s__Candidatus_Stoquefichus,Y,1.7260593591676282e-12
18813,LKT__s__Raoultibacter_massiliensis,Y,4.46186201215347e-11
18814,LKT__s__Proteiniborus_ethanoligenes,Y,1.0054374271935315e-12
18815,LKT__s__Schaalia_odontolytica,Y,2.7021373294231634e-12
18816,LKT__s__Butyricimonas_paravirosa,Y,3.421949847231529e-14
18817,LKT__s__Sutterella_faecalis,Y,3.797877402107024e-10
18818,LKT__s__Denitrobacterium_detoxificans,Y,3.441607557123143e-13
18819,LKT__s__Veillonella_dispar,Y,1.1799275147933784e-11
18820,LKT__f__Synergistaceae,Y,1.8152752488649058e-13
18821,LKT__s__Sharpea_azabuensis,Y,1.8884567630004608e-13
18822,LKT__s__Porphyromonas_asaccharolytica,Y,6.661759193055245e-11
18823,LKT__s__Lactobacillus_salivarius,Y,1.008816108425897e-13
18824,LKT__o__Bacillales,Y,3.064806723397377e-11
18825,LKT__s__Absiella_dolichum,Y,4.360368880535017e-11
18826,LKT__s__Sutterella_megalosphaeroides,Y,1.401293063735987e-10
18827,LKT__s__Alloscardovia_omnicolens,Y,9.046080179515008e-14
18828,LKT__s__Propionibacterium_freudenreichii,Y,1.2161710041203238e-12
18829,LKT__s__Mogibacterium_diversum,Y,2.9397440047569236e-10
18830,LKT__s__Porphyromonas_uenonis,Y,4.334931930431335e-12
18831,LKT__s__Prevotella_koreensis,Y,6.5458333429866455e-12
18832,LKT__s__Bacteroides_phage_crAss001,Y,1.2664435511958475e-11
18833,LKT__s__Sutterella_parvirubra,Y,5.128494816734253e-11
18834,LKT__g__Mogibacterium,Y,7.062037014500032e-12
18835,LKT__s__Streptococcus_viridans,Y,3.905229927484593e-13
18836,LKT__s__Christensenella_minuta,Y,3.5621644754080214e-11
18837,LKT__s__Actinomyces_bouchesdurhonensis,Y,1.586575545100505e-10
18838,LKT__s__Clostridium_viride,Y,3.543205872452557e-11
18839,LKT__s__Prevotella_oryzae,Y,5.290941050671152e-11
18840,LKT__s__Actinomyces_oris,Y,2.1746535741602344e-11
18841,LKT__s__Eubacterium_maltosivorans,Y,4.818165176116019e-12
18842,LKT__s__Lactobacillus_plantarum,Y,2.764260173988875e-14
18843,LKT__s__Bacteroides_ilei,Y,2.292478515426297e-10
18844,LKT__s__Acidaminococcus_fermentans,Y,6.135417339383651e-12
18845,LKT__s__Bifidobacterium_gallinarum,Y,9.817544739057031e-12
18846,LKT__s__Cuneatibacter_caecimuris,Y,1.292649887094256e-12
18847,LKT__s__Intestinibacillus_massiliensis,Y,1.2145566752828796e-11
18848,LKT__g__Enterobacter,Y,5.922081395735856e-13
18849,LKT__s__Candidatus_Methanomassiliicoccus_intestinalis,Y,6.938902678040179e-11
18850,LKT__s__Eubacterium_ruminantium,Y,2.187866812123861e-11
18851,LKT__s__Eubacterium_pyruvativorans,Y,3.687844288103408e-12
18852,LKT__s__Eubacterium_limosum,Y,3.452795895345461e-14
18853,LKT__s__Lactobacillus_rhamnosus,Y,7.580724300433109e-14
18854,LKT__g__Subdoligranulum,Y,3.176858404893755e-11
18855,LKT__s__Allisonella_histaminiformans,Y,4.795685085415235e-12
18856,LKT__s__Bacteroides_vulgatus,Y,2.4596422315216997e-10
18857,LKT__Unclassified,Y,2.899944937815078e-14
18858,LKT__s__Bacteroides_uniformis,Y,6.469269085169459e-11
18859,LKT__g__Bacteroides,Y,1.1146529001087088e-12
18860,LKT__s__Faecalibacterium_prausnitzii,Y,9.790260512910123e-10
18861,LKT__s__Ruminococcus_Unclassified,Y,1.903644471554019e-11
18862,LKT__s__Bacteroides_ovatus,Y,2.597399385804986e-12
18863,LKT__s__Eubacterium_rectale,Y,4.541370669939631e-10
18864,LKT__s__Bacteroides_stercoris,Y,8.96019498376146e-11
18865,LKT__s__Bacteroides_thetaiotaomicron,Y,7.321857821765849e-12
18866,LKT__s__Bacteroides_cellulosilyticus,Y,8.36177546398342e-10
18867,LKT__s__Lachnospiraceae_bacterium,Y,3.1708899681053103e-12
18868,LKT__s__Parabacteroides_distasonis,Y,4.767663884469476e-10
18869,LKT__s__Blautia_Unclassified,Y,2.467286728037256e-12
18870,LKT__s__Ruminococcaceae_bacterium,Y,3.680556899544768e-12
18871,LKT__s__Alistipes_putredinis,Y,9.520288098252945e-11
18872,LKT__s__Prevotella_copri,Y,3.7168873673927624e-13
18873,LKT__s__Clostridium_Unclassified,Y,2.048816045819094e-15
18874,LKT__s__Bacteroides_xylanisolvens,Y,5.960315596165681e-10
18875,LKT__s__Blautia_obeum,Y,1.2169049790820432e-10
18876,LKT__s__Bacteroides_fragilis,Y,5.4678191794815344e-11
18877,LKT__s__Parabacteroides_merdae,Y,1.052526762266055e-11
18878,LKT__s__Alistipes_finegoldii,Y,2.871580121814606e-14
18879,LKT__o__Bacteroidales,Y,7.2454278485161476e-12
18880,LKT__s__Cyclospora_cayetanensis,Y,1.034039160335506e-11
18881,LKT__s__Ruminococcus_gnavus,Y,6.040104137741679e-14
18882,LKT__s__Gemmiger_formicilis,Y,9.068631375435962e-11
18883,LKT__s__Anaerostipes_hadrus,Y,9.646821774288221e-13
18884,LKT__s__Roseburia_faecis,Y,7.179674323072565e-12
18885,LKT__s__Alistipes_Unclassified,Y,1.269635978474444e-10
18886,LKT__s__Bacteroides_eggerthii,Y,1.1157965819104288e-11
18887,LKT__s__Pseudomonas_aeruginosa,Y,1.2224806688954534e-11
18888,LKT__s__Alistipes_shahii,Y,1.3496387181127119e-11
18889,LKT__p__Firmicutes,Y,1.2969261580347885e-10
18890,LKT__s__Klebsiella_pneumoniae,Y,2.138597793995616e-12
18891,LKT__s__Ruminococcus_torques,Y,1.0296346529144622e-12
18892,LKT__s__Bifidobacterium_adolescentis,Y,1.084252119453166e-10
18893,LKT__g__Ruminococcus,Y,2.772834334183046e-11
18894,LKT__s__Bacteroides_massiliensis,Y,5.331300757148313e-13
18895,LKT__s__Eubacteriaceae_bacterium,Y,1.0317497379670104e-10
18896,LKT__s__Parabacteroides_Unclassified,Y,1.0814477748032061e-10
18897,LKT__s__Roseburia_inulinivorans,Y,5.9111893020172685e-12
18898,LKT__f__Ruminococcaceae,Y,9.55481373208699e-11
18899,LKT__s__Lachnospira_eligens,Y,3.4643935318025954e-10
18900,LKT__s__Prevotella_Unclassified,Y,1.7679128063242622e-12
18901,LKT__s__Methanobrevibacter_smithii,Y,9.85248845759701e-12
18902,LKT__s__Bacteroides_plebeius,Y,4.833949620212314e-14
18903,LKT__s__Roseburia_hominis,Y,3.6003310666023764e-10
18904,LKT__s__Parabacteroides_johnsonii,Y,2.06006174693152e-09
18905,LKT__s__Dorea_formicigenerans,Y,1.2924246926115244e-12
18906,LKT__s__Clostridium_leptum,Y,8.409340447352417e-11
18907,LKT__s__Alistipes_communis,Y,3.904837088050746e-11
18908,LKT__s__Phascolarctobacterium_faecium,Y,8.241690416532394e-11
18909,LKT__s__Fusicatenibacter_saccharivorans,Y,3.047581629851113e-11
18910,LKT__s__Bilophila_wadsworthia,Y,4.766844376893325e-10
18911,LKT__s__Streptococcus_salivarius,Y,2.4411021612078693e-11
18912,LKT__s__Dialister_invisus,Y,7.124878394516747e-11
18913,LKT__s__Ruthenibacterium_lactatiformans,Y,4.0544048238549373e-16
18914,LKT__g__Blautia,Y,5.925542636652951e-10
18915,LKT__s__Subdoligranulum_Unclassified,Y,4.628349425903117e-13
18916,LKT__s__Roseburia_Unclassified,Y,2.8434875446170445e-10
18917,LKT__s__Sellimonas_intestinalis,Y,4.706964254391352e-10
18918,LKT__g__Alistipes,Y,1.1857633697281166e-12
18919,LKT__s__Clostridium_symbiosum,Y,2.2309698809541708e-11
18920,LKT__f__Clostridiaceae,Y,3.8098249996364384e-10
18921,LKT__s__Ruminococcus_lactaris,Y,1.021450142584516e-11
18922,LKT__s__Eisenbergiella_massiliensis,Y,1.9640020674340354e-10
18923,LKT__g__Clostridium,Y,4.8454187807495386e-11
18924,LKT__s__Blautia_producta,Y,8.123279239365886e-10
18925,LKT__s__Prevotella_lascolaii,Y,6.452027131264636e-17
18926,LKT__f__Rikenellaceae,Y,1.1260484315059949e-10
18927,LKT__s__Eggerthella_lenta,Y,2.3005108438194243e-12
18928,LKT__s__Enterocloster_bolteae,Y,2.875781410956152e-14
18929,LKT__s__Clostridioides_difficile,Y,2.084958354530299e-12
18930,LKT__s__Alistipes_dispar,Y,2.1173817621141654e-11
18931,LKT__s__Prevotella_stercorea,Y,1.784203766447971e-11
18932,LKT__s__Hungatella_hathewayi,Y,4.356468262610548e-10
18933,LKT__g__Streptococcus,Y,1.7732586575702201e-12
18934,LKT__s__Bacteroides_nordii,Y,3.1824935789634394e-16
18935,LKT__g__Faecalibacterium,Y,3.262467355792049e-13
18936,LKT__s__Streptococcus_thermophilus,Y,5.028225452052425e-13
18937,LKT__s__Coprococcus_catus,Y,5.986220531715309e-14
18938,LKT__f__Erysipelotrichaceae,Y,2.491412191887764e-12
18939,LKT__s__Butyricimonas_virosa,Y,5.27261618173105e-11
18940,LKT__s__Streptococcus_vestibularis,Y,1.4995500251273129e-09
18941,LKT__s__Tyzzerella_nexilis,Y,2.969202768272782e-11
18942,LKT__s__Clostridium_innocuum,Y,2.452625037087236e-12
18943,LKT__s__Bifidobacterium_pseudocatenulatum,Y,1.8321662618411626e-10
18944,LKT__s__Ruminococcus_callidus,Y,1.8908379352337203e-12
18945,LKT__g__Akkermansia,Y,6.436934897349058e-12
18946,LKT__s__Clostridium_disporicum,Y,2.409528399722305e-13
18947,LKT__s__Bifidobacterium_bifidum,Y,1.1805051064206718e-12
18948,LKT__s__Dorea_Unclassified,Y,2.1799227160005447e-11
18949,LKT__s__Blautia_hydrogenotrophica,Y,3.075789015792372e-11
18950,LKT__s__Fournierella_massiliensis,Y,8.318829672647191e-11
18951,LKT__s__Acidaminococcus_intestini,Y,1.1907189879844761e-11
18952,LKT__s__Alistipes_indistinctus,Y,2.1141371576224517e-13
18953,LKT__s__Erysipelatoclostridium_ramosum,Y,6.343839375151885e-10
18954,LKT__s__Anaeromassilibacillus_Unclassified,Y,1.6577882970166512e-10
18955,LKT__s__Anaerotruncus_massiliensis,Y,1.4090144488687584e-11
18956,LKT__s__Eubacterium_Unclassified,Y,1.7972753023577546e-11
18957,LKT__s__Anaerotignum_lactatifermentans,Y,1.1084131074883533e-10
18958,LKT__s__Butyrivibrio_crossotus,Y,1.0589176782466528e-11
18959,LKT__s__Eggerthella_Unclassified,Y,1.9643720087234272e-10
18960,LKT__g__Roseburia,Y,3.646211222571986e-11
18961,LKT__s__Butyricimonas_faecihominis,Y,9.532338881846117e-12
18962,LKT__s__Prevotella_buccae,Y,1.478195940099612e-11
18963,LKT__f__Oscillospiraceae,Y,6.60306620875534e-11
18964,LKT__s__Dysosmobacter_welbionis,Y,9.148312629732495e-12
18965,LKT__g__Oscillibacter,Y,1.5091715552306787e-10
18966,LKT__g__Eggerthella,Y,1.9941008364216925e-14
18967,LKT__f__Eubacteriaceae,Y,5.677950852973478e-10
18968,LKT__s__Frisingicoccus_caecimuris,Y,2.3015219007904596e-10
18969,LKT__s__Collinsella_intestinalis,Y,1.7225407108234374e-10
18970,LKT__s__Desulfovibrio_fairfieldensis,Y,3.768503880292153e-12
18971,LKT__s__Acinetobacter_baumannii,Y,5.750184047879181e-13
18972,LKT__f__Akkermansiaceae,Y,9.841105497112733e-11
18973,LKT__s__Burkholderiales_bacterium,Y,4.340971678742441e-11
18974,LKT__s__Catenibacterium_mitsuokai,Y,4.356441267933153e-11
18975,LKT__s__Emergencia_timonensis,Y,1.2670469295230107e-10
18976,LKT__s__Enterococcus_faecium,Y,4.2766669680763375e-10
18977,LKT__s__Desulfovibrio_piger,Y,2.0468224416985104e-12
18978,LKT__s__Subdoligranulum_variabile,Y,3.468240193793015e-13
18979,LKT__s__Clostridium_perfringens,Y,4.850118218708211e-12
18980,LKT__s__Oscillibacter_ruminantium,Y,3.16470856852282e-11
18981,LKT__s__Collinsella_stercoris,Y,8.912280136567205e-12
18982,LKT__g__Acidaminococcus,Y,7.02031417502221e-11
18983,LKT__g__Butyricicoccus,Y,2.1883248119393264e-10
18984,LKT__s__Clostridium_methylpentosum,Y,1.8722512171934398e-15
18985,LKT__s__Butyricicoccus_pullicaecorum,Y,4.241961476143761e-12
18986,LKT__g__Klebsiella,Y,8.948759882108652e-13
18987,LKT__s__Enterocloster_asparagiformis,Y,3.1371434838457326e-12
18988,LKT__s__Faecalitalea_cylindroides,Y,2.4606105588944515e-14
18989,LKT__s__Anaerotruncus_Unclassified,Y,5.592564683558943e-12
18990,LKT__s__Rikenellaceae_bacterium,Y,4.247281431463111e-13
18991,LKT__f__Eggerthellaceae,Y,5.991184652636846e-11
18992,LKT__g__Coprobacillus,Y,1.2123508887858836e-11
18993,LKT__s__Clostridium_botulinum,Y,3.8606964239940695e-11
18994,LKT__s__Eubacterium_callanderi,Y,1.4108201554210757e-10
18995,LKT__s__Coprobacillus_cateniformis,Y,7.0677412113315175e-12
18996,LKT__s__Clostridium_spiroforme,Y,5.888371903332691e-13
18997,LKT__s__Blautia_schinkii,Y,1.7866897344486886e-11
18998,LKT__s__Desulfovibrio_desulfuricans,Y,2.584705367518101e-11
18999,LKT__s__Duodenibacillus_massiliensis,Y,9.77411388642454e-12
19000,LKT__s__Streptococcus_mutans,Y,1.7894445363445192e-11
19001,LKT__s__Megasphaera_Unclassified,Y,2.6887446359880377e-10
19002,LKT__s__Lactococcus_lactis,Y,1.4288724047497131e-10
19003,LKT__s__Streptomyces_Unclassified,Y,6.824875590245915e-11
19004,LKT__s__Bacillus_Unclassified,Y,6.612353091445143e-11
19005,LKT__s__Phocea_massiliensis,Y,3.9697983438188535e-12
19006,LKT__s__Bilophila_Unclassified,Y,4.491594985077262e-14
19007,LKT__s__Anaerofustis_stercorihominis,Y,1.1951621273916477e-10
19008,LKT__s__Enterobacter_cloacae,Y,1.3591695408857933e-11
19009,LKT__g__Coprococcus,Y,3.2913392538507955e-11
19010,LKT__s__Faecalimonas_umbilicata,Y,2.0143205914031452e-13
19011,LKT__s__Anaerostipes_caccae,Y,2.981136888765179e-12
